-плавкес;коми-зырянский (ижемский диалект);стройный парень;зон;отсутствие недостатков, затруднений: характеристика человека;;гладкий;п
-плавкес;коми-зырянский (ижемский диалект);красивый человек;морт;отсутствие недостатков, затруднений: характеристика человека;;гладкий;п
-плавкес;коми-зырянский (ижемский диалект);стройный человек;морт;отсутствие недостатков, затруднений: характеристика человека;;гладкий;п
-плавкес;коми-зырянский (ижемский диалект);приятный вкус (+ сочетаемость с названиями естественных для информанта блюд);скус;отсутствие недостатков, затруднений: вкус;физ.свойства: вкус;гладкий;п
-плавкес;коми-зырянский (ижемский диалект);равные расстояния между селами.;;равномерность: статичные объекты;физ. свойства;гладкий;п
;коми-зырянский (ижемский диалект);ровный загар.;;равномерность: статичные объекты;физ. свойства;гладкий;п
;коми-зырянский (ижемский диалект);одинаково хорошее качество;;равномерность: статичные объекты;;гладкий;п
;коми-зырянский (ижемский диалект);равные промежутки времени.;;равномерность: статичные объекты;;гладкий;п
-плавкес;коми-зырянский (ижемский диалект);ровный звук (всё время одинаковый).;;равномерность: действия, процессы;физ. свойства: звук;гладкий;п
;коми-зырянский (ижемский диалект);ровный ритм;;равномерность: действия, процессы;физ. свойства: звук;гладкий;п
;коми-зырянский (ижемский диалект);постоянная скорость;;равномерность: действия, процессы;скорость;гладкий;п
;коми-зырянский (ижемский диалект);ровное гудение;;равномерность: действия, процессы;физ. свойства: звук;гладкий;п
;коми-зырянский (ижемский диалект);ровное дыхание;;равномерность: действия, процессы;физ. свойства: звук;гладкий;п
;коми-зырянский (ижемский диалект);ровная линия (прямая);;ровная линия, край;физ. свойства: форма;гладкий;п
-плавкес;коми-зырянский (ижемский диалект);прямая дорога;туй;ровная линия, край;физ. свойства: форма;гладкий;п
-плавкес;коми-зырянский (ижемский диалект);гладкая ткань (без рисунка);тӧвар;"отсутствие ресурса, отличительных качеств; малая интенсивность";физ.свойства;гладкий;п
-плавкес;коми-зырянский (ижемский диалект);простой, легкий для понимания текст (положительная оценка);;"отсутствие ресурса, отличительных качеств; малая интенсивность";;гладкий;п
-плавкес;коми-зырянский (ижемский диалект);слабая боль.;доймем;"отсутствие ресурса, отличительных качеств; малая интенсивность";низкая степень;гладкий;п
-плавкес;коми-зырянский (ижемский диалект);тихий шепот;;"отсутствие ресурса, отличительных качеств; малая интенсивность";низкая степень;гладкий;п
;коми-зырянский (ижемский диалект);фасад без украшений.;;"отсутствие ресурса, отличительных качеств; малая интенсивность";физ.свойства;гладкий;п
;коми-зырянский (ижемский диалект);пустой карман ('нет денег');;"отсутствие ресурса, отличительных качеств; малая интенсивность";физ.свойства;гладкий;п
;коми-зырянский (ижемский диалект);обычный человек (не выделяется на фоне остальных);;"отсутствие ресурса, отличительных качеств; малая интенсивность";;гладкий;п
;коми-зырянский (ижемский диалект);тихие шаги;;"отсутствие ресурса, отличительных качеств; малая интенсивность";физ.свойства: звук;гладкий;п
;коми-зырянский (ижемский диалект);тихий стук в дверь;;"отсутствие ресурса, отличительных качеств; малая интенсивность";физ.свойства: звук;гладкий;п
-плавкес;коми-зырянский (ижемский диалект);слабый дождь;зэр;"отсутствие ресурса, отличительных качеств; малая интенсивность";низкая степень;гладкий;п
-плавкес;коми-зырянский (ижемский диалект);медленное течение реки;визыы;"отсутствие ресурса, отличительных качеств; малая интенсивность";низкая скорость;гладкий;п
liukas;финский;скользкая заледеневшая дорога;tie;скользкая опорная поверхность, покрытая льдом;физ.свойства;гладкий;и
;финский;скользкие заледеневшие ступеньки;;скользкая опорная поверхность, покрытая льдом;физ.свойства;гладкий;и
liukas;финский;скользкий мокрый пол;lattia;скользкая опорная поверхность, не покрытая льдом;физ.свойства;гладкий;и
;финский;скользкая лестница;;скользкая опорная поверхность, не покрытая льдом;физ.свойства;гладкий;и
;финский;скользкий паркет;;скользкая опорная поверхность, не покрытая льдом;физ.свойства;гладкий;и
liukas;финский;скользкая рыба (только что пойманная);kala;поверхность предмета, выскальзывающего из рук;физ.свойства;гладкий;и
liukas;финский;скользкое мыло;saippua;поверхность предмета, выскальзывающего из рук;физ.свойства;гладкий;и
;финский;скользкие грибы;;поверхность предмета, выскальзывающего из рук;физ.свойства;гладкий;и
;финский;скользкие руки;;поверхность предмета, выскальзывающего из рук;физ.свойства;гладкий;и
liukas;финский;скользкая подошва;;скользкая обувь и подошва обуви;физ.свойства;гладкий;и
liukas;финский;скользкие ботинки;kenkä;скользкая обувь и подошва обуви;физ.свойства;гладкий;и
-liukas;финский;скользкий вопрос (неприятно обсуждать);kysymys;ненадежность: сфера деятельности;;гладкий;п
liukas;финский;скользкий путь (жизненный);tie;ненадежность: сфера деятельности;;гладкий;п
;финский;скользкая тема;;ненадежность: сфера деятельности;;гладкий;п
liukas;финский;скользкий тип (может обмануть, подвести);ihminen;ненадежность: человек;качества человека;гладкий;п
-liukas;финский;льстивый человек;ihminen;ненадежность: человек;качества человека;гладкий;п
liukas;финский;болтливый человек;ihminen;ненадежность: человек;качества человека;гладкий;п
liukas;финский;красноречивый человек;ihminen;быстрота, легкость выполнения действия;качества человека;гладкий;п
liukas;финский;ловкий человек;ihminen;быстрота, легкость выполнения действия;качества человека;гладкий;п
liukas;финский;сообразительный человек;ihminen;быстрота, легкость выполнения действия;качества человека;гладкий;п
-liukas;финский;ровное место (обширный участок местности);maasto;участок местности без зрительно заметных неровностей;физ. свойства;гладкий;и
;финский;ровная степь;;участок местности без зрительно заметных неровностей;физ. свойства;гладкий;и
-liukas;финский;ровный луг;niitty;участок местности без зрительно заметных неровностей;физ. свойства;гладкий;и
;финский;ровная тундра;;участок местности без зрительно заметных неровностей;физ. свойства;гладкий;и
-liukas;финский;плоское место (нет холмов и гор);maasto;участок местности без холмов и гор;физ. свойства;гладкий;и
;финский;плоская местность;;участок местности без холмов и гор;физ. свойства;гладкий;и
;финский;плоский ландшафт;;участок местности без холмов и гор;физ. свойства;гладкий;и
-liukas;финский;гладкая доска;lauta;гладкие поверхности тактильно воспринимаемых предметов: артефакты;физ. свойства;гладкий;и
-liukas;финский;гладкий камень;kivi;гладкие поверхности тактильно воспринимаемых предметов: артефакты;физ. свойства;гладкий;и
-liukas;финский;гладкая кожа (у девушки);iho;гладкие поверхности тактильно воспринимаемых предметов: части тела;физ. свойства;гладкий;и
-liukas;финский;гладкая шерсть (у собаки);villa;;физ. свойства;гладкий;и
;финский;гладкие щеки (чисто выбритые);;;физ. свойства;гладкий;и
;финский;гладкий подбородок (чисто выбритый);;;физ. свойства;гладкий;и
;финский;гладкие волосы (хорошо причесанные);;;физ. свойства;гладкий;и
;финский;гладкие перышки птицы;;;физ. свойства;гладкий;и
-liukas;финский;ровная дорога (заасфальтированная);tie;ровная дорога (нет выбоин, ухабов на поверхности);физ. свойства;гладкий;и
;финский;ровное шоссе;;ровная дорога (нет выбоин, ухабов на поверхности);физ. свойства;гладкий;и
;финский;ровная тропинка;;ровная дорога (нет выбоин, ухабов на поверхности);физ. свойства;гладкий;и
-liukas;финский;гладкая поверхность воды в озере (при штиле);;"поверхность воды в водоеме (+ везде: возможна ли сочетаемость с названием самого водоема и со словом ""вода"")";физ. свойства;гладкий;и
-liukas;финский;ровный пол;lattia;зрительно воспринимаемые поверхности артефактов: горизонтальные;физ. свойства;гладкий;и
;финский;ровный потолок;;зрительно воспринимаемые поверхности артефактов: горизонтальные;физ. свойства;гладкий;и
-liukas;финский;ровная стена;seinä;зрительно воспринимаемые поверхности артефактов: вертикальные;физ. свойства;гладкий;и
;финский;ровный забор;;зрительно воспринимаемые поверхности артефактов: вертикальные;физ. свойства;гладкий;и
;финский;красивая девушка;;отсутствие недостатков, затруднений: характеристика человека;;гладкий;п
;финский;стройная девушка;;отсутствие недостатков, затруднений: характеристика человека;;гладкий;п
;финский;добрый человек;;отсутствие недостатков, затруднений: характеристика человека;качества человека;гладкий;п
;финский;мягкий человек;;отсутствие недостатков, затруднений: характеристика человека;качества человека;гладкий;п
;финский;аккуратный человек;;отсутствие недостатков, затруднений: характеристика человека;качества человека;гладкий;п
;финский;красивый парень;;отсутствие недостатков, затруднений: характеристика человека;;гладкий;п
;финский;стройный парень;;отсутствие недостатков, затруднений: характеристика человека;;гладкий;п
;финский;красивый человек;;отсутствие недостатков, затруднений: характеристика человека;;гладкий;п
;финский;стройный человек;;отсутствие недостатков, затруднений: характеристика человека;;гладкий;п
;финский;приятный вкус (+ сочетаемость с названиями естественных для информанта блюд);;отсутствие недостатков, затруднений: вкус;физ.свойства: вкус;гладкий;п
;финский;равные расстояния между селами.;;равномерность: статичные объекты;физ. свойства;гладкий;п
;финский;ровный загар.;;равномерность: статичные объекты;физ. свойства;гладкий;п
;финский;одинаково хорошее качество;;равномерность: статичные объекты;;гладкий;п
;финский;равные промежутки времени.;;равномерность: статичные объекты;;гладкий;п
;финский;ровный звук (всё время одинаковый).;;равномерность: действия, процессы;физ. свойства: звук;гладкий;п
;финский;ровный ритм;;равномерность: действия, процессы;физ. свойства: звук;гладкий;п
;финский;постоянная скорость;;равномерность: действия, процессы;скорость;гладкий;п
;финский;ровное гудение;;равномерность: действия, процессы;физ. свойства: звук;гладкий;п
;финский;ровное дыхание;;равномерность: действия, процессы;физ. свойства: звук;гладкий;п
;финский;ровная линия (прямая);;ровная линия, край;физ. свойства: форма;гладкий;п
;финский;прямая дорога;;ровная линия, край;физ. свойства: форма;гладкий;п
;финский;гладкая ткань (без рисунка);;"отсутствие ресурса, отличительных качеств; малая интенсивность";физ.свойства;гладкий;п
;финский;простой, легкий для понимания текст (положительная оценка);;"отсутствие ресурса, отличительных качеств; малая интенсивность";;гладкий;п
;финский;слабая боль.;;"отсутствие ресурса, отличительных качеств; малая интенсивность";низкая степень;гладкий;п
;финский;тихий шепот;;"отсутствие ресурса, отличительных качеств; малая интенсивность";низкая степень;гладкий;п
;финский;фасад без украшений.;;"отсутствие ресурса, отличительных качеств; малая интенсивность";физ.свойства;гладкий;п
;финский;пустой карман ('нет денег');;"отсутствие ресурса, отличительных качеств; малая интенсивность";физ.свойства;гладкий;п
;финский;обычный человек (не выделяется на фоне остальных);;"отсутствие ресурса, отличительных качеств; малая интенсивность";;гладкий;п
;финский;тихие шаги;;"отсутствие ресурса, отличительных качеств; малая интенсивность";физ.свойства: звук;гладкий;п
;финский;тихий стук в дверь;;"отсутствие ресурса, отличительных качеств; малая интенсивность";физ.свойства: звук;гладкий;п
;финский;слабый дождь;;"отсутствие ресурса, отличительных качеств; малая интенсивность";низкая степень;гладкий;п
;финский;медленное течение реки;;"отсутствие ресурса, отличительных качеств; малая интенсивность";низкая скорость;гладкий;п
-光滑 guānghuá;китайский;скользкая заледеневшая дорога;;скользкая опорная поверхность, покрытая льдом;физ.свойства;гладкий;и
-光滑 guānghuá;китайский;скользкие заледеневшие ступеньки;;скользкая опорная поверхность, покрытая льдом;физ.свойства;гладкий;и
-光滑 guānghuá;китайский;скользкий мокрый пол;;скользкая опорная поверхность, не покрытая льдом;физ.свойства;гладкий;и
-光滑 guānghuá;китайский;скользкая лестница;;скользкая опорная поверхность, не покрытая льдом;физ.свойства;гладкий;и
-光滑 guānghuá;китайский;скользкий паркет;;скользкая опорная поверхность, не покрытая льдом;физ.свойства;гладкий;и
-光滑 guānghuá;китайский;скользкая рыба (только что пойманная);;поверхность предмета, выскальзывающего из рук;физ.свойства;гладкий;и
-光滑 guānghuá;китайский;скользкое мыло;;поверхность предмета, выскальзывающего из рук;физ.свойства;гладкий;и
-光滑 guānghuá;китайский;скользкие грибы;;поверхность предмета, выскальзывающего из рук;физ.свойства;гладкий;и
-光滑 guānghuá;китайский;скользкие руки;;поверхность предмета, выскальзывающего из рук;физ.свойства;гладкий;и
-光滑 guānghuá;китайский;скользкая подошва;;скользкая обувь и подошва обуви;физ.свойства;гладкий;и
-光滑 guānghuá;китайский;скользкие ботинки;;скользкая обувь и подошва обуви;физ.свойства;гладкий;и
-光滑 guānghuá;китайский;скользкий вопрос (неприятно обсуждать);;ненадежность: сфера деятельности;;гладкий;п
-光滑 guānghuá;китайский;скользкий путь (жизненный);;ненадежность: сфера деятельности;;гладкий;п
-光滑 guānghuá;китайский;скользкая тема;;ненадежность: сфера деятельности;;гладкий;п
-光滑 guānghuá;китайский;скользкий тип (может обмануть, подвести);;ненадежность: человек;качества человека;гладкий;п
-光滑 guānghuá;китайский;льстивый человек;;ненадежность: человек;качества человека;гладкий;п
-光滑 guānghuá;китайский;болтливый человек;;ненадежность: человек;качества человека;гладкий;п
-光滑 guānghuá;китайский;красноречивый человек;;быстрота, легкость выполнения действия;качества человека;гладкий;п
-光滑 guānghuá;китайский;ловкий человек;;быстрота, легкость выполнения действия;качества человека;гладкий;п
-光滑 guānghuá;китайский;сообразительный человек;;быстрота, легкость выполнения действия;качества человека;гладкий;п
-光滑 guānghuá;китайский;ровное место (обширный участок местности);;участок местности без зрительно заметных неровностей;физ. свойства;гладкий;и
-光滑 guānghuá;китайский;ровная степь;;участок местности без зрительно заметных неровностей;физ. свойства;гладкий;и
-光滑 guānghuá;китайский;ровный луг;;участок местности без зрительно заметных неровностей;физ. свойства;гладкий;и
-光滑 guānghuá;китайский;ровная тундра;;участок местности без зрительно заметных неровностей;физ. свойства;гладкий;и
-光滑 guānghuá;китайский;плоское место (нет холмов и гор);;участок местности без холмов и гор;физ. свойства;гладкий;и
-光滑 guānghuá;китайский;плоская местность;;участок местности без холмов и гор;физ. свойства;гладкий;и
-光滑 guānghuá;китайский;плоский ландшафт;;участок местности без холмов и гор;физ. свойства;гладкий;и
光滑 guānghuá;китайский;гладкая доска;光滑的木板;гладкие поверхности тактильно воспринимаемых предметов: артефакты;физ. свойства;гладкий;и
光滑 guānghuá;китайский;гладкий камень;光滑的石头;гладкие поверхности тактильно воспринимаемых предметов: артефакты;физ. свойства;гладкий;и
光滑 guānghuá;китайский;гладкая кожа (у девушки);光滑的皮肤;гладкие поверхности тактильно воспринимаемых предметов: части тела;физ. свойства;гладкий;и
光滑 guānghuá;китайский;гладкая шерсть (у собаки);光滑的毛;;физ. свойства;гладкий;и
光滑 guānghuá;китайский;гладкие щеки (чисто выбритые);;;физ. свойства;гладкий;и
光滑 guānghuá;китайский;гладкий подбородок (чисто выбритый);;;физ. свойства;гладкий;и
光滑 guānghuá;китайский;гладкие волосы (хорошо причесанные);;;физ. свойства;гладкий;и
光滑 guānghuá;китайский;гладкие перышки птицы;;;физ. свойства;гладкий;и
光滑 guānghuá;китайский;ровная дорога (заасфальтированная);光滑的路面;ровная дорога (нет выбоин, ухабов на поверхности);физ. свойства;гладкий;и
光滑 guānghuá;китайский;ровное шоссе;;ровная дорога (нет выбоин, ухабов на поверхности);физ. свойства;гладкий;и
光滑 guānghuá;китайский;ровная тропинка;;ровная дорога (нет выбоин, ухабов на поверхности);физ. свойства;гладкий;и
光滑 guānghuá;китайский;гладкая поверхность воды в озере (при штиле);光滑的湖面;"поверхность воды в водоеме (+ везде: возможна ли сочетаемость с названием самого водоема и со словом ""вода"")";физ. свойства;гладкий;и
-光滑 guānghuá;китайский;ровный пол;;зрительно воспринимаемые поверхности артефактов: горизонтальные;физ. свойства;гладкий;и
-光滑 guānghuá;китайский;ровный потолок;;зрительно воспринимаемые поверхности артефактов: горизонтальные;физ. свойства;гладкий;и
-光滑 guānghuá;китайский;ровная стена;;зрительно воспринимаемые поверхности артефактов: вертикальные;физ. свойства;гладкий;и
-光滑 guānghuá;китайский;ровный забор;;зрительно воспринимаемые поверхности артефактов: вертикальные;физ. свойства;гладкий;и
-光滑 guānghuá;китайский;красивая девушка;;отсутствие недостатков, затруднений: характеристика человека;;гладкий;п
-光滑 guānghuá;китайский;стройная девушка;;отсутствие недостатков, затруднений: характеристика человека;;гладкий;п
-光滑 guānghuá;китайский;добрый человек;;отсутствие недостатков, затруднений: характеристика человека;качества человека;гладкий;п
-光滑 guānghuá;китайский;мягкий человек;;отсутствие недостатков, затруднений: характеристика человека;качества человека;гладкий;п
-光滑 guānghuá;китайский;аккуратный человек;;отсутствие недостатков, затруднений: характеристика человека;качества человека;гладкий;п
-光滑 guānghuá;китайский;красивый парень;;отсутствие недостатков, затруднений: характеристика человека;;гладкий;п
-光滑 guānghuá;китайский;стройный парень;;отсутствие недостатков, затруднений: характеристика человека;;гладкий;п
-光滑 guānghuá;китайский;красивый человек;;отсутствие недостатков, затруднений: характеристика человека;;гладкий;п
-光滑 guānghuá;китайский;стройный человек;;отсутствие недостатков, затруднений: характеристика человека;;гладкий;п
-光滑 guānghuá;китайский;приятный вкус (+ сочетаемость с названиями естественных для информанта блюд);;отсутствие недостатков, затруднений: вкус;физ.свойства: вкус;гладкий;п
-光滑 guānghuá;китайский;равные расстояния между селами.;;равномерность: статичные объекты;физ. свойства;гладкий;п
-光滑 guānghuá;китайский;ровный загар.;;равномерность: статичные объекты;физ. свойства;гладкий;п
-光滑 guānghuá;китайский;одинаково хорошее качество;;равномерность: статичные объекты;;гладкий;п
-光滑 guānghuá;китайский;равные промежутки времени.;;равномерность: статичные объекты;;гладкий;п
-光滑 guānghuá;китайский;ровный звук (всё время одинаковый).;;равномерность: действия, процессы;физ. свойства: звук;гладкий;п
-光滑 guānghuá;китайский;ровный ритм;;равномерность: действия, процессы;физ. свойства: звук;гладкий;п
-光滑 guānghuá;китайский;постоянная скорость;;равномерность: действия, процессы;скорость;гладкий;п
-光滑 guānghuá;китайский;ровное гудение;;равномерность: действия, процессы;физ. свойства: звук;гладкий;п
-光滑 guānghuá;китайский;ровное дыхание;;равномерность: действия, процессы;физ. свойства: звук;гладкий;п
-光滑 guānghuá;китайский;ровная линия (прямая);;ровная линия, край;физ. свойства: форма;гладкий;п
-光滑 guānghuá;китайский;прямая дорога;;ровная линия, край;физ. свойства: форма;гладкий;п
-光滑 guānghuá;китайский;гладкая ткань (без рисунка);;"отсутствие ресурса, отличительных качеств; малая интенсивность";физ.свойства;гладкий;п
-光滑 guānghuá;китайский;простой, легкий для понимания текст (положительная оценка);;"отсутствие ресурса, отличительных качеств; малая интенсивность";;гладкий;п
-光滑 guānghuá;китайский;слабая боль.;;"отсутствие ресурса, отличительных качеств; малая интенсивность";низкая степень;гладкий;п
-光滑 guānghuá;китайский;тихий шепот;;"отсутствие ресурса, отличительных качеств; малая интенсивность";низкая степень;гладкий;п
-光滑 guānghuá;китайский;фасад без украшений.;;"отсутствие ресурса, отличительных качеств; малая интенсивность";физ.свойства;гладкий;п
-光滑 guānghuá;китайский;пустой карман ('нет денег');;"отсутствие ресурса, отличительных качеств; малая интенсивность";физ.свойства;гладкий;п
-光滑 guānghuá;китайский;обычный человек (не выделяется на фоне остальных);;"отсутствие ресурса, отличительных качеств; малая интенсивность";;гладкий;п
-光滑 guānghuá;китайский;тихие шаги;;"отсутствие ресурса, отличительных качеств; малая интенсивность";физ.свойства: звук;гладкий;п
-光滑 guānghuá;китайский;тихий стук в дверь;;"отсутствие ресурса, отличительных качеств; малая интенсивность";физ.свойства: звук;гладкий;п
-光滑 guānghuá;китайский;слабый дождь;;"отсутствие ресурса, отличительных качеств; малая интенсивность";низкая степень;гладкий;п
-光滑 guānghuá;китайский;медленное течение реки;;"отсутствие ресурса, отличительных качеств; малая интенсивность";низкая скорость;гладкий;п
-光溜 guāngliu;китайский;скользкая заледеневшая дорога;;скользкая опорная поверхность, покрытая льдом;физ.свойства;гладкий;и
-光溜 guāngliu;китайский;скользкие заледеневшие ступеньки;;скользкая опорная поверхность, покрытая льдом;физ.свойства;гладкий;и
-光溜 guāngliu;китайский;скользкий мокрый пол;;скользкая опорная поверхность, не покрытая льдом;физ.свойства;гладкий;и
-光溜 guāngliu;китайский;скользкая лестница;;скользкая опорная поверхность, не покрытая льдом;физ.свойства;гладкий;и
-光溜 guāngliu;китайский;скользкий паркет;;скользкая опорная поверхность, не покрытая льдом;физ.свойства;гладкий;и
-光溜 guāngliu;китайский;скользкая рыба (только что пойманная);;поверхность предмета, выскальзывающего из рук;физ.свойства;гладкий;и
-光溜 guāngliu;китайский;скользкое мыло;;поверхность предмета, выскальзывающего из рук;физ.свойства;гладкий;и
-光溜 guāngliu;китайский;скользкие грибы;;поверхность предмета, выскальзывающего из рук;физ.свойства;гладкий;и
-光溜 guāngliu;китайский;скользкие руки;;поверхность предмета, выскальзывающего из рук;физ.свойства;гладкий;и
-光溜 guāngliu;китайский;скользкая подошва;;скользкая обувь и подошва обуви;физ.свойства;гладкий;и
-光溜 guāngliu;китайский;скользкие ботинки;;скользкая обувь и подошва обуви;физ.свойства;гладкий;и
-光溜 guāngliu;китайский;скользкий вопрос (неприятно обсуждать);;ненадежность: сфера деятельности;;гладкий;п
-光溜 guāngliu;китайский;скользкий путь (жизненный);;ненадежность: сфера деятельности;;гладкий;п
-光溜 guāngliu;китайский;скользкая тема;;ненадежность: сфера деятельности;;гладкий;п
-光溜 guāngliu;китайский;скользкий тип (может обмануть, подвести);;ненадежность: человек;качества человека;гладкий;п
-光溜 guāngliu;китайский;льстивый человек;;ненадежность: человек;качества человека;гладкий;п
-光溜 guāngliu;китайский;болтливый человек;;ненадежность: человек;качества человека;гладкий;п
-光溜 guāngliu;китайский;красноречивый человек;;быстрота, легкость выполнения действия;качества человека;гладкий;п
-光溜 guāngliu;китайский;ловкий человек;;быстрота, легкость выполнения действия;качества человека;гладкий;п
-光溜 guāngliu;китайский;сообразительный человек;;быстрота, легкость выполнения действия;качества человека;гладкий;п
-光溜 guāngliu;китайский;ровное место (обширный участок местности);;участок местности без зрительно заметных неровностей;физ. свойства;гладкий;и
-光溜 guāngliu;китайский;ровная степь;;участок местности без зрительно заметных неровностей;физ. свойства;гладкий;и
-光溜 guāngliu;китайский;ровный луг;;участок местности без зрительно заметных неровностей;физ. свойства;гладкий;и
-光溜 guāngliu;китайский;ровная тундра;;участок местности без зрительно заметных неровностей;физ. свойства;гладкий;и
-光溜 guāngliu;китайский;плоское место (нет холмов и гор);;участок местности без холмов и гор;физ. свойства;гладкий;и
-光溜 guāngliu;китайский;плоская местность;;участок местности без холмов и гор;физ. свойства;гладкий;и
-光溜 guāngliu;китайский;плоский ландшафт;;участок местности без холмов и гор;физ. свойства;гладкий;и
光溜 guāngliu;китайский;гладкая доска;光溜的木板;гладкие поверхности тактильно воспринимаемых предметов: артефакты;физ. свойства;гладкий;и
光溜 guāngliu;китайский;гладкий камень;光溜的石头;гладкие поверхности тактильно воспринимаемых предметов: артефакты;физ. свойства;гладкий;и
光溜 guāngliu;китайский;гладкая кожа (у девушки);光溜的皮肤;гладкие поверхности тактильно воспринимаемых предметов: части тела;физ. свойства;гладкий;и
光溜 guāngliu;китайский;гладкая шерсть (у собаки);光溜的毛;;физ. свойства;гладкий;и
光溜 guāngliu;китайский;гладкие щеки (чисто выбритые);;;физ. свойства;гладкий;и
光溜 guāngliu;китайский;гладкий подбородок (чисто выбритый);;;физ. свойства;гладкий;и
光溜 guāngliu;китайский;гладкие волосы (хорошо причесанные);光溜的头发;;физ. свойства;гладкий;и
光溜 guāngliu;китайский;гладкие перышки птицы;;;физ. свойства;гладкий;и
-光溜 guāngliu;китайский;ровная дорога (заасфальтированная);;ровная дорога (нет выбоин, ухабов на поверхности);физ. свойства;гладкий;и
-光溜 guāngliu;китайский;ровное шоссе;;ровная дорога (нет выбоин, ухабов на поверхности);физ. свойства;гладкий;и
-光溜 guāngliu;китайский;ровная тропинка;;ровная дорога (нет выбоин, ухабов на поверхности);физ. свойства;гладкий;и
-光溜 guāngliu;китайский;гладкая поверхность воды в озере (при штиле);;"поверхность воды в водоеме (+ везде: возможна ли сочетаемость с названием самого водоема и со словом ""вода"")";физ. свойства;гладкий;и
-光溜 guāngliu;китайский;ровный пол;;зрительно воспринимаемые поверхности артефактов: горизонтальные;физ. свойства;гладкий;и
-光溜 guāngliu;китайский;ровный потолок;;зрительно воспринимаемые поверхности артефактов: горизонтальные;физ. свойства;гладкий;и
-光溜 guāngliu;китайский;ровная стена;;зрительно воспринимаемые поверхности артефактов: вертикальные;физ. свойства;гладкий;и
-光溜 guāngliu;китайский;ровный забор;;зрительно воспринимаемые поверхности артефактов: вертикальные;физ. свойства;гладкий;и
